followers count,friends count,retweet count,favorite count,PolarityClass,subjectivity
194213,1287,2001,8684,,0.5
3738,4944,1,5,,0
66,230,0,0,,0.5
73,396,0,0,,0
1384,1875,0,0,,0
5781,992,0,12,,0.571428571
616,545,0,0,,0.5
5333,572,0,16,,0.7
92,308,0,0,,1
3158,3031,1,3,,0
393,1050,0,0,,1
2,0,0,0,,0.5
2756,56,2,3,,0.5
3096,126,5,11,,0.5
1285,4985,0,1,,0.5
784,2704,0,0,,0
48011,46484,14,33,,0
19,335,0,0,,0.259722222
10371,10177,0,14,,0.5
1417,2399,0,0,,0.5
1748,898,1,4,,0.266666667
363,385,1,1,,0.483333333
756,2407,0,1,,0.333333333
136,818,0,0,,0.5
85985,43291,98,280,,0.5
8437,8446,1,2,,0.4
283,2256,0,0,,0
106,786,0,0,,0.375
788,1311,0,0,,0.5
1192,1911,0,0,,1
1583,1685,0,0,,0.25
23722,802,31,75,,0
31125,21231,1,9,,0.5
7,23,0,0,,0.85
1530,2573,0,0,,0.214285714
1292,1373,0,0,,0.2
665142,2176,675,1742,,0.4
376,535,0,0,,0.7
49,52,0,0,,0.18
11062,11023,5,1,,0.2
133538,9,0,4,,0.5
115,199,1,2,,0
3397,4347,0,0,,0
99,326,0,0,,0.5
116,1102,0,0,,0.5
2076,1626,1,1,,0
2888,4507,17,48,,0.15
3713,4600,0,0,,0
78722,4678,2,7,,0.166666667
68,182,0,2,,0.066666667
130,321,0,1,,0.5
22,10,0,1,,0
129,680,0,1,,0
0,15,0,0,,0
8552,4080,0,0,,0
243,1018,0,0,,0.5
359,707,0,0,,0.375
2037,2845,0,0,,0
0,33,0,0,,0
109,240,0,0,,0
3204,2367,0,0,,0.5
3,34,0,0,,0
11456,5777,10,51,,0.8
3056,142,0,4,,0
1446,4999,1,2,,0.4
10009,125,28,80,,0
190,647,0,1,,0
202,338,0,0,,0
406393,1007,18,166,,0.3
542,284,0,2,,0.383333333
207,1396,0,0,,0.4
591,655,0,2,,0.4
225,299,0,0,,0.5
37,248,0,0,,0
93,174,0,1,,0.644444444
1544,1124,0,0,,0
8658,7512,0,0,,0
7052,1264,0,1,,0.454545455
18,290,0,0,,0
72,150,0,0,,0.5
14875,13527,4,3,,0.625
7284,7535,0,1,,0.3
3602,572,0,0,,0.677272727
1565,3064,0,1,,0
1281,1554,1,3,,0
526,786,0,1,,0
4276,61,0,7,,0.319047619
233,185,0,3,,0.1
3238,5004,0,0,,0
167,59,0,0,,0.5
5162,1540,0,0,,0.5
120,567,0,0,,0.4
7642,7674,1,1,,0.6
17676,19352,0,0,,0.433333333
959,107,0,1,,0
198,354,0,0,,0.5
432049,91,12,23,,0
13,37,0,0,,0
561,1729,0,0,,0
132,126,0,1,,0
105,98,0,0,,0
829,849,1,4,,0
996,1438,0,2,,0.5
17,95,0,0,,0.5
1491,1123,0,0,,0
2,92,0,0,,0.32
2359,3003,0,1,,0
1194,2545,0,0,,0.5
474,757,0,0,,0.8
957,735,0,0,,0.5
1196,957,1,0,,0.5
1756,4193,0,2,,0.5
19160,20247,1,2,,0.3
29448,29455,2,4,,0
1039,1198,0,0,,0.375
476,904,0,2,,0
44,284,0,0,,0.5
957,735,1,2,,0.5
748,3726,0,0,,0
663,1886,0,0,,0
1461,30,2,6,,0
1638,1263,1,2,,0
4,37,0,0,,0.05
106,151,1,2,,0.308333333
6723,5852,0,2,,0
650,3016,0,1,,0
31856,1488,9,30,,0
269,599,0,0,,0
63,241,0,0,,0
26536,27124,0,5,,0.15
781,965,0,0,,0.3125
38,9,0,0,,0.5
88881490,51,29044,121359,,0.5
692,246,0,1,,0.455555556
6719,4717,2,1,,0
2,58,0,1,,0
958,1480,0,7,,0.54
81,221,0,0,,0
840,869,0,0,,1
12331,9466,0,0,,0
549,466,0,0,,0
2359,3003,0,0,,0.277272727
6851,6011,0,0,,0.2
11,47,0,0,,0.65
45,176,0,0,,1
404,779,0,0,,0.333333333
18,290,0,0,,0.1
101,683,0,0,,0.5
888,1868,0,9,,0.188888889
19,0,0,0,,0
14101,15051,1,2,,0
719,646,0,0,,0.9
770,527,0,1,,0.65
182,1007,0,0,,0
1754,1882,0,9,,0
617,2,0,0,,0
12030,13230,2,5,,0.35
269,712,0,0,,0.5
983,1468,1,1,,0
492,209,0,1,,1
308,528,0,0,,0
38,159,0,0,,0.7
728,1296,0,0,,0
6,8,0,1,,0
1313,409,0,2,,0
13,153,0,0,,0
109573,148,3,9,,0
2892,3333,0,0,,0
978,1070,0,0,,0
7922,6767,9,14,,0
5285,5526,0,2,,0.125
9,51,0,0,,0.2
321,130,0,0,,0.7
617,2,0,0,,0.6
786,5004,0,1,,0
25,1414,0,0,,0.4
88,581,0,0,,0.285714286
741326,2988,132,328,,0.388888889
17,12,0,0,,0.776296296
2149,2206,0,1,,0.125
12801,12607,3,2,,0.2
3,0,0,0,,0.766666667
12085,2474,7,17,,0.65
87,248,1,1,,1
38377,3943,0,0,,1
582,5004,1,1,,0
3901,3868,0,0,,0
4183,4778,2,3,,0
4482,1471,0,6,,0.6875
0,0,0,0,,0.1
227424,11084,236,576,,0
4726,1327,3,13,,0.215873016
28,42,0,0,,0.2
19,0,0,0,,0.366666667
593,1325,0,3,,0.1875
567,507,2,5,,0
887,1113,0,0,,1
458,491,0,0,,0.433333333
5,6,0,0,,0.277777778
1429,1773,0,0,,0
644,939,0,0,,0.35
9089,7383,2,3,,0.644444444
96,954,0,0,,0.233333333
1233,1217,0,1,,0.2
47,105,0,0,,0
841,1194,1,8,,0
8600,8905,0,0,,0
176,409,0,0,,0
125873,9921,73,261,,0.267857143
95155,104631,4,5,,0
18149,19173,0,0,,0
2180,4902,0,0,,0.677272727
21890,578,2,3,,1
194,71,0,0,,0.4
12,138,0,2,,0.5
1482,2223,0,0,,0
4463,2400,8,8,,0.916666667
1233,1217,0,0,,0
109,411,0,0,,0.427272727
2400,3155,0,0,,0
1,9,0,0,,0.2
1245,318,2,8,,0
1376,872,6,14,,0.125
5554,5225,0,0,,0
1631,945,4,12,,0.25
22,85,0,0,,0
8,37,1,2,,0
47,137,0,0,,0.2
415,7,0,1,,0
493,479,0,0,,0.1875
630,779,0,0,,0.454545455
56293,55657,1,1,,0
388,1869,0,0,,0.535714286
627,662,0,0,,0.677272727
45987,1356,4,7,,0.5
3940,227,63,122,,0.316666667
175,53,0,1,,0.5
880,781,1,2,,0.357142857
2178,1200,0,0,,0.85
2709,2916,0,0,,0
90645,198,0,19,,1
42,228,0,0,,1
6805,7329,0,1,,0.2
4,57,0,1,,0.35
11712,11248,0,1,,0.2
5764,6320,0,1,,0
10679,11716,0,1,,0.288888889
1303,1710,0,0,,0
88,193,0,0,,0
171,413,2,3,,0.433333333
68073,69627,5,6,,0.15625
563,179,0,0,,0
266,985,0,0,,0.55
2180,1978,0,2,,0.3
89,1705,0,0,,0
1872,1467,23,49,,0.730357143
4480,4523,0,0,,0.2
57,415,1,0,,0.2
1311,1644,0,1,,0
337,490,0,0,,0.716666667
274,1604,0,0,,1
349,818,0,2,,0.6
97,215,0,0,,0.25
549,921,1,1,,0.5
566,847,3,8,,0.45
425,970,0,0,,0.5
6,21,0,0,,0
106,376,0,0,,0.2
2504,3146,0,3,,0
145025,116326,3,4,,0
4158,3930,0,0,,0.25
43,1,1,0,,0.5
34461,166,0,0,,0.454545455
16028,14532,3,13,,0.5
532,1638,1,5,,0.633333333
4,62,0,0,,0
17,106,0,0,,0.233333333
0,1,0,0,,0.8
58076,18576,7,63,,0.85
14,106,1,0,,0.5
1089,1315,0,1,,0.4
654,629,1,1,,0.2
1875,1543,0,3,,0.3
921,1607,0,0,,0.1
247,249,0,0,,0.25
793,2078,0,0,,0.75
141,657,0,0,,0.571428571
162,539,0,0,,0
3930,4770,0,0,,1
15,300,0,0,,0.5
24,18,0,0,,1
124073,124517,7,15,,0
130,755,0,2,,0
82,400,0,0,,0
1136,2667,0,2,,0
9214,9242,2,2,,0
1,80,0,0,,0.1
26,96,0,0,,0.3
2978,4550,0,0,,0
2,6,0,0,,0.6
14194,13746,56,60,,0.718333333
1572,2265,0,0,,0.3
162,539,0,0,,0
842,318,1,0,,0.6
3046,2963,0,0,,0.2
162,539,0,0,,0
162,539,0,0,,0
476,537,0,0,,0
101,408,0,0,,0
53,370,0,0,,0.3
61,119,0,1,,0.375
5400,1263,0,1,,0.5
571,1383,0,1,,0.775
162,539,0,0,,0
319622,552,306,1712,,0.6
77,147,0,2,,1
1330,1346,0,2,,0
4075,3898,0,2,,0.2
4,4,0,0,,0.6875
22390,3,98,456,,0.55
629,1566,0,0,,0.066666667
118,325,0,0,,1
1002,4888,0,0,,0
4076,3580,0,0,,0
4284,4798,0,0,,0.75
6623,4973,1,4,,0.677272727
320,638,0,0,,0.433333333
157532,3135,5,17,,0.6
1647,1715,0,1,,0
402,1554,0,0,,0
350048,1377,4,21,,0
2945,2986,0,0,,0
7210,7694,0,0,,0
94,816,0,0,,0
28921,103,2,5,,0
1090,1266,0,1,,0.125
49,330,0,0,,0.2
85,292,0,0,,0.375
652,512,0,0,,0
0,4,0,0,,0
95,244,0,0,,0
1456,2127,0,0,,0.45
12,181,0,0,,0
19,25,0,0,,0
2,1,0,0,,0.341666667
709,1156,0,0,,0.625
3715,3991,0,0,,0
3942,446,0,2,,0.288888889
910,1218,2,4,,0.25
76,1042,0,0,,0
189,2542,0,0,,0.4
1479,1727,0,1,,0.461904762
420,1072,0,0,,0
581,310,2,5,,0.25
1545,2439,0,0,,0.454545455
151,246,0,0,,0.485714286
95,244,0,0,,1
5417,2373,0,1,,0.275
883,1065,0,0,,0.25
105,18,0,0,,0
2783,2076,0,4,,0
97,335,0,0,,0.3
9,13,0,1,,0.677272727
114,413,0,0,,0
79,238,0,0,,1
7002,1796,3,5,,0.3625
422,479,0,0,,0.5
4889,1759,7,4,,0.6
1758,587,0,1,,0.65
167,374,0,0,,0.227272727
95381,72646,9,14,,0.4
1357,1830,0,0,,0
851,1848,0,0,,0.6
3932,5001,0,0,,0.571428571
378,28,0,0,,0
1221,693,0,0,,0.5
801,1587,0,2,,0.1
231,367,0,1,,0.6
193,0,2,7,,0.3
1403,2055,1,1,,0.5
9,48,0,0,,0
21792,323,0,1,,0.1
86,146,1,1,,0.3875
68,156,0,0,,0.2
3043,3072,0,0,,0.5
1589,2908,0,4,,0.3
1392,307,0,0,,0
268,238,1,2,,1
3442,3236,8,21,,0
520,915,0,0,,0.6
52,330,0,0,,0
198,651,0,0,,0.2
4005,1861,1,0,,0
1458460,8720,21,38,,0.55
257,13,2,5,,0
2,10,0,0,,0
0,1,0,0,,0.7
1193,2340,2,1,,0.45
293,433,0,0,,0.387896825
0,13,0,0,,0.416666667
5,14,0,0,,0
13588,1734,164,332,,0
458,1533,1,1,,0.518181818
1259,3407,0,0,,0
2175,3514,0,0,,0.5
281,102,0,0,,0
4829,4577,2,2,,0.4
77,272,0,0,,0
64,268,0,0,,0
2,82,0,0,,0
2895,2653,2,5,,0.1
18600,1200,3,10,,0.05
3443048,758,16,17,,0.454545455
50,550,1,0,,0.747142857
188,650,0,0,,0
14190,2030,37,62,,0
265,469,0,1,,0
303,183,0,0,,0
166,310,0,0,,0
754,933,0,0,,0.466666667
78584,1081,2,76,,0
3005,3494,3,3,,0
1492,2035,0,4,,0.066666667
9460,3464,0,4,,0.535714286
34461,166,2,1,,0
132,172,0,0,,0
39,302,0,0,,0
1288,1447,1,8,,0
3036,4612,0,0,,0
790,356,0,1,,0.85
5224,5213,0,0,,0.489285714
1066,753,0,1,,0.4
1140,2048,0,1,,0.1
41338,652,406,2055,,0
12518,2783,1,7,,0
11464807,5636,43,163,,0.1
844,5002,0,0,,0
1011087,4625,5039,19360,,0.5
11775,2682,3,7,,0
86,146,1,1,,0.3875
70,120,0,0,,1
15245,15726,0,0,,0
1567,2083,1,1,,0.4
1388312,294,452,1637,,0
8639,2811,0,0,,0.461538462
145025,116326,10,11,,0
7,5,0,0,,0
8,4,0,0,,0.513636364
3622,4678,1,2,,0
8,4,0,0,,0.583333333
237,162,0,0,,0.2
15245,15726,0,0,,0
1163,1803,2,4,,0
5292,5806,1,2,,0.427777778
1030,1998,1,1,,0.1
2962,3774,0,0,,0
1720,348,1,2,,0.75
2040,2121,0,2,,0.454545455
36940,10957,166,689,,0.441666667
239,847,0,0,,0
1041,647,0,0,,0
174,1376,0,0,,0
10403,10696,1,6,,0
70,120,0,2,,0
11493,9561,3,3,,0.383333333
4512,4978,11,10,,0.216666667
13,179,1,0,,0.5
19,0,0,0,,0.35
88345,31246,10,13,,0.684848485
8459,8216,0,1,,0.722222222
402345,2308,279,1484,,0.433333333
39,105,0,0,,0.9
9,110,0,0,,0.3625
390,499,0,5,,0.5
2779,3394,0,1,,0.2
5978,1631,8,58,,0.219444444
35973,34275,3,4,,0.6
3443048,758,31,73,,0
69,168,0,0,,0
319,347,0,0,,0
70,899,0,0,,0.275
612,239,0,0,,0
343,466,0,0,,0.144444444
12380,13614,5,13,,0
0,4,0,0,,0.266666667
0,3,0,0,,0.5
286,1,0,0,,0.45
1572,2265,0,0,,1
162,338,0,0,,0.6
1068,765,0,0,,0.65
712,1579,0,0,,0.778571429
1734,836,0,2,,0.433333333
292,624,0,1,,0
53587,53686,7,8,,0.375
228,732,1,1,,0.38
2389,4880,0,1,,0.5
2227,1620,6,12,,0.380555556
1689,941,0,0,,0.291666667
70,120,0,0,,0
8454,716,0,0,,0.466666667
315,94,0,0,,0
40,143,0,0,,0.3
4744,4847,4,15,,0.6
2353,4879,0,2,,0
407,829,0,0,,0.533333333
2,36,0,0,,0.527272727
278,471,1,1,,0.5
4094,4709,0,0,,0
249,196,0,0,,0
81,633,0,0,,0.375
70,120,0,2,,0.875
755,1166,1,0,,0
118,240,0,0,,0
453,2103,0,0,,0
1392,307,0,0,,0
70,120,0,1,,0.75
428,604,2,2,,0
402,551,0,0,,0.2
1291,1765,1,1,,0.5
178,606,0,2,,0
1,131,0,0,,0.1
714,1196,0,0,,0.25
285,354,0,0,,0
52531,1583,11,45,,1
101,135,0,0,,0.2
9984,253,3,3,,0.4
3283,856,3,11,,0
0,10,0,0,,0
1458,1615,0,0,,0.454545455
13965,14521,2,3,,0
1361,1193,0,0,,0.15
18,46,0,0,,0
63,92,0,1,,0
157,446,0,3,,0.3125
3715,3991,0,0,,0
2352,272,0,0,,0
498,1366,1,6,,0
1144,2193,0,0,,0
13965,14521,3,2,,0
14,73,0,0,,0.066666667
44,221,0,0,,0
255,705,1,1,,0
257,13,25,44,,0.95
2486,3561,0,0,,0
123,454,0,0,,0
2,154,0,0,,0
5716,5868,0,0,,0
0,89,0,0,,0.533333333
194638,280,3394,10460,,0
114,247,0,1,,0
212,199,1,1,,1
1165,2347,0,0,,0.2
1683,2367,0,1,,0.4
42387,149,11,154,,0.516666667
844,5002,0,0,,0.538095238
1512,1113,0,0,,0.45
6163,6737,0,0,,0.5
4512,4978,5,8,,0
7,20,0,2,,0.05
12433,10904,2,1,,0.5
71,171,0,0,,0.785714286
2075,1966,0,0,,0.275
3614,5002,0,1,,0
2028,2081,1,1,,0.375
568,406,0,2,,1
3905,4393,0,0,,0
11411,8600,0,2,,0
1943,1982,0,0,,0.2
44,54,0,0,,0.5
229,691,0,1,,0.75
91,35,0,0,,0.125
218,493,0,0,,0.5
175,195,0,3,,0
13,37,0,0,,0
371,675,0,0,,0
72,147,0,0,,0.351515152
127,465,0,0,,0
505,1238,0,0,,0.255555556
16657,861,6,28,,0.727272727
572,1230,0,1,,0.488888889
220,267,0,1,,0.645238095
339,430,0,0,,0
600,195,0,0,,0.3
47,105,0,0,,0.454545455
473,492,0,1,,0.7
60,610,0,0,,0.462962963
810,165,0,1,,0.411111111
764,1204,0,0,,0.5
15379,15882,1,3,,0
889,1208,0,0,,0
2181,1929,0,5,,1
58,252,0,0,,1
347,725,0,1,,0.9
69066,5813,18,76,,0
128,224,0,0,,0.433333333
331,430,0,3,,0
594,427,0,0,,0
10768,8217,60,82,,0.9
22,109,0,7,,1
14827046,6960,34,117,,0.55
462,363,1,3,,0
326,873,0,0,,0.05
5697,5916,1,1,,0.5
1629,4999,0,0,,0
1180,2171,2,2,,0
3855,170,18,48,,0
1872,1467,1,3,,1
2856,1130,0,0,,0.75
3294,4988,0,0,,0.25
2721,2705,3,4,,0.6
228,954,0,0,,0.9
38615,72196,2,2,,0.642857143
1692,4177,0,0,,0.433333333
11,44,1,1,,0.3
8223,1757,1,1,,0.325
239,907,2,8,,0
441,869,0,1,,1
5565,1948,0,5,,0.45
4874,3376,2,15,,0
4574,131,5,54,,0
1214,405,1,3,,0
5554,5225,0,0,,0
44175,32180,119,524,,0
39340,2601,85,494,,0.4
120,514,0,1,,0
10100,7406,2,5,,0.166666667
2987,3004,2,1,,0.2
1451,3686,0,0,,0
84128,83089,1,8,,0.2
4533,2549,399,795,,0
167,849,0,0,,0.3
9,356,0,1,,0
1312,563,0,1,,0.1
4368,4122,0,1,,0.5
2712,2005,70,103,,0.333333333
268,343,0,0,,0.2
85,366,0,0,,0.527272727
143595,1970,59,301,,0
428,534,0,0,,0.386363636
0,0,0,0,,0.416666667
253,75,0,0,,0
16,15,0,0,,0
433,715,0,4,,0
452,416,0,0,,0
60,206,0,0,,0.316666667
34,290,0,0,,0.275
18859,18878,0,0,,0
54,169,0,0,,0.9
177,86,0,0,,0.2875
392,303,0,0,,0
19,2,0,0,,0
169,848,0,0,,0
944,1098,1,2,,0.383333333
10083,3101,43,82,,0.125
20699,1934,6,36,,0
12464,12412,0,0,,0.45
19,0,0,0,,1
1737,1694,0,1,,0
8670,2175,0,1,,0.533333333
660,892,0,0,,0.357142857
5400,5919,6,7,,0.6
29,30,0,2,,1
1489,936,0,0,,0.65
10,18,0,0,,0.142857143
129,126,0,0,,0.3
1931,5000,0,0,,0
9065,7720,0,0,,0.233333333
14545,5278,15,65,,0
20539,2637,0,0,,0.418939394
8822,852,0,24,,0
4,12,0,0,,0
2098,1867,68,99,,0.535714286
4,12,0,0,,0.535714286
10864,11710,0,7,,0
229,691,0,0,,0.433333333
661,885,0,0,,0
281,884,0,0,,1
97557,906,238,818,,0.545238095
782,515,0,0,,0.227272727
2713,793,1,1,,0.466666667
0,1,0,0,,0.878571429
290,316,0,0,,0.3
11,32,0,0,,0.45
20,193,0,0,,0
84,325,0,2,,0.47
1458461,8720,76,237,,0.466666667
7958,2219,0,8,,1
316,889,0,0,,0
4467,3758,2,4,,0.425
329,2112,0,0,,0.4
2884,3619,0,3,,0.535714286
456,556,0,1,,0
79,737,0,1,,0.7
233,40,3,10,,0.451851852
196,2017,0,0,,0.785714286
4099,4257,0,0,,0
10647,35,3,18,,0.644444444
139,635,0,1,,0.166666667
8,36,0,0,,0
4070,4915,0,3,,0.1
4235,4824,1,0,,0.433333333
48,80,0,0,,0.7
36752,2608,2,0,,0
21093,3800,1,2,,0.527272727
587,214,0,0,,0.1125
71,45,0,0,,0.5
322,303,0,1,,0
1186,1011,0,1,,0.875
887,1628,0,0,,0
72,215,0,0,,0.608928571
97,441,1,0,,0
1096,1423,2,1,,0.4
11,24,0,1,,0.544444444
1397,1623,0,0,,0.1
391,1263,0,0,,0.466666667
91,279,0,0,,0
183,2446,0,0,,0
761828,6999,25,132,,0.25
2077,586,0,0,,0.125
3,96,0,0,,0.454545455
1081,2352,0,0,,0.066666667
264,410,0,0,,0.3
264,410,0,0,,0.3
11464807,5636,221,1068,,0.466666667
1614,1592,0,0,,0
273,274,0,0,,0.5
222,591,0,0,,0.65
13,113,0,0,,0.454545455
236,517,0,1,,0.1
6114,4584,0,0,,0
4,87,1,0,,0
11,11,0,0,,0
75,148,0,0,,0.9
37,40,0,0,,0.5
2516,4994,0,0,,1
13305,14634,0,4,,0.6
35,238,0,0,,0.464285714
5,1,0,0,,0.433333333
78,281,0,1,,0.833333333
30980,931,11,35,,0.3
495,1387,0,5,,0.433333333
118,104,1,1,,0.691666667
370,405,0,6,,0
8358,9100,0,0,,0
393,1050,0,1,,0
79,513,0,1,,0.5
3356,4476,0,0,,0
335,137,0,1,,0
135,1192,0,0,,0.3625
9023,9153,2,7,,0.888888889
5758,1152,0,1,,0.6125
590,376,0,0,,0
194,71,0,0,,0.4
1503,4181,1,1,,1
213,99,0,0,,0.75
59,76,0,0,,0.35
365,562,0,0,,1
7435,7805,2,3,,0
602,1452,0,0,,0
876,1597,0,0,,0.083333333
23,113,0,0,,0
2300,1234,0,3,,0.625
960,2559,0,0,,0
3278,3352,0,1,,0
13,4,1,0,,0
43,67,0,0,,0.708333333
141,47,1,2,,0.6
279,448,0,1,,0.466666667
119,175,0,0,,0.513888889
1249,1192,1,1,,0
15,127,1,1,,0
251,468,0,0,,0.666666667
176,40,0,1,,0.033333333
0,3,0,0,,0
1387,341,0,0,,0.318181818
120,212,0,0,,0
224514,100818,2,3,,0.35
1126,177,1,3,,0.673214286
709,816,0,1,,0
180,1747,0,0,,0
0,5,0,0,,0.4625
136,265,0,0,,0.5
81,87,0,0,,0.75
936,3889,1,1,,1
40,69,0,0,,0
5,55,0,0,,0.611111111
5238,635,0,3,,0.270833333
453268,18942,33,111,,0.466666667
339,780,0,1,,0.55
612,2618,0,2,,0
1329,1899,0,1,,0.6
263,389,1,7,,0.666666667
844,5002,0,0,,0
59709,8329,293,554,,0.477777778
4,0,0,0,,0
3614,2736,1,4,,0.535714286
254,427,0,0,,0.357142857
301,322,0,3,,0.402272727
105,921,0,0,,0.1
149,545,1,2,,0
301,322,0,2,,0.401515152
1702,1814,1,2,,0.75
142,469,0,0,,0.2
188220,774,1,0,,0.75
1076,353,0,1,,0.25
2141,819,0,0,,0
1335,3187,17,17,,0
1,0,0,0,,0.85
9,37,0,3,,0
3610,3471,0,1,,0
3855,170,1,9,,0
577,1210,0,0,,0
2988,1740,0,0,,0
8353,8620,0,0,,0
174,264,0,0,,0.377777778
23,69,0,0,,0.5
2350,1655,0,0,,0
177,147,6,16,,1
2453,3171,1,1,,0
552,872,0,0,,0.1
508,251,0,0,,0
379,985,0,0,,0
215,436,0,0,,0
1320,981,1,3,,0
14,125,0,3,,0.9
41,82,0,0,,0
2148,2182,0,0,,0
11,243,0,0,,0.6
666,1585,0,0,,0.85
33,407,0,0,,0.535714286
1492,3201,0,1,,0
2260,3571,2,2,,0
4263,506,4,13,,0
705,811,0,3,,0.2
0,11,0,0,,0.454545455
16,15,0,1,,0.2
4711,3902,4,2,,0
0,0,0,0,,0.535714286
53587,53686,6,6,,0
555,668,0,1,,0.783333333
3642,4839,2,3,,0
843,1945,0,0,,0.5
8040,1,1,8,,0.433333333
1622,433,0,0,,0.483333333
3078,1829,0,1,,0
1365,2313,0,1,,0.278571429
1285,17,0,0,,0.5
510,460,0,0,,0
781,870,0,1,,0.05
79889,6576,246,1311,,0.375
9439,875,0,19,,0.475
43,1,0,0,,0.5
3,46,0,0,,0
9,54,0,1,,0
0,0,0,0,,0
329416,185440,1,2,,0.35
4355,644,2,1,,0.5
1826,925,0,0,,0.5
828,1354,0,0,,0
3,10,0,0,,0.9
828,1354,0,0,,0
527,1377,0,0,,0
1113,1791,0,0,,0
1710,4387,1,7,,0.066666667
22,20,0,0,,0.454545455
26720,730,0,1,,0
4461,4949,0,0,,0
154,355,0,0,,0.2
145,393,1,1,,0
204,208,0,3,,0.5
450,852,0,0,,0.857142857
3,10,0,0,,0.9
23,69,0,0,,0
2806,585,2,5,,0.1
65,404,0,1,,0
988,1491,0,0,,0.5
63,364,0,1,,0
3119,4959,0,1,,0
266321,436,4,10,,0
4887,5348,1,3,,0.5
9487,7772,0,1,,0.651515152
44,95,0,0,,0.454545455
23,69,0,0,,0.527272727
6664,5874,0,0,,0.833333333
147310,248,0,2,,0
36,824,0,0,,0.1625
306,610,0,0,,0.25
1291,1765,2,1,,0.5
2113,1,4,15,,0
242,4986,0,0,,1
720,4983,0,0,,0.275
7728,958,1,1,,0.35
1754,4772,0,2,,0
1557,1606,4,12,,0.5
23,69,0,0,,0.454545455
882,1298,0,0,,0
2885,1910,0,0,,0.9
113,339,0,0,,0.366666667
3403,4986,0,0,,0.275
17,106,0,0,,0
3,79,0,0,,0
3579,3240,0,0,,0.433333333
14827048,6960,32,174,,0.525
620,595,5,9,,0
1352,220,2,5,,0.1
9538,2139,7,13,,0.5
2210,271,0,2,,0.1
31814,653,3,0,,0
10821,3689,1,2,,0.334848485
17442,498,0,24,,0.375
161,1812,0,0,,0
1,24,0,0,,0.527272727
3738,4944,3,9,,1
366,211,0,0,,0.4
932,1161,0,0,,0.333333333
942,1138,0,0,,0
3209,4493,0,0,,0
90,48,0,0,,0
969,829,0,1,,0
317,371,0,0,,0
3276,877,0,1,,0
244,26,0,0,,0.125
871,591,0,8,,0.2
95,363,0,0,,0
33072,1903,8,16,,0
1029,606,1,3,,1
451,177,0,0,,0.6625
335,3096,0,0,,0
7244,7277,1,6,,1
76179,56374,663,750,,1
71,203,1,0,,0
781,870,0,1,,0.366666667
324,266,0,1,,0.433333333
4566,5018,1,2,,0
199,193,0,0,,1
1,93,0,1,,0.767857143
508,992,0,0,,1
34,692,0,0,,0.5
7691,1916,11,44,,0.1
31,346,0,0,,0
7,54,0,0,,0
1386861,4769,11,70,,0
5123,5626,0,2,,0
24,84,0,0,,0
6,55,0,1,,0.4
3408,213,1,7,,0.75
543552,1065,7,82,,1
299,351,0,0,,0.3
27,87,0,0,,0
2382,2506,0,2,,0
26,155,0,0,,0.383333333
21379,7161,3,5,,0
113,443,0,1,,0.571428571
445,436,0,0,,1
569,233,0,0,,0.7
4566,5018,1,2,,0
177,170,0,0,,0.2
23543,2384,12,24,,0.4
538,1506,0,1,,0.5
198,130,0,0,,0.2
0,5,0,0,,0.35
99,190,0,0,,0.5
1878,4676,1,1,,0
10857,8225,10,32,,0.433333333
379762,1513,75,303,,0.233333333
279,502,0,0,,0.6
393,758,0,1,,0
699,3968,0,0,,0
40095,26,45,871,,0.58
2571,217,0,1,,0.454545455
185,1411,0,0,,0.766666667
1991,67,0,5,,0
2023,5001,0,0,,0
105,271,0,0,,0.6
178,459,0,0,,0.5
34,692,0,0,,0.5625
696,911,1,3,,0
1340,2252,0,0,,0.4
32736,1999,98,604,,1
297,404,0,0,,0.454545455
393,758,0,0,,0.477678571
0,10,0,0,,0
624,528,0,0,,0.283333333
60,33,0,0,,0
5132,57,0,3,,0.5
460,2152,0,0,,0
2547,3231,0,1,,0.9
326,873,0,0,,0.333333333
2385,4995,0,1,,0.2
397,754,0,2,,0.066666667
34,203,0,0,,0.1625
9502,8875,1,0,,0.5
92,528,0,0,,0.454545455
3473,5000,0,0,,0
444,598,0,0,,0
909,3234,0,0,,0.8
22756,21891,1,0,,0
141,198,0,0,,0.454545455
128,546,0,1,,0.527272727
111,192,0,0,,0.3625
73,600,0,0,,0.1
0,4,0,0,,0.545454545
19672,6605,1,9,,0
474,974,0,0,,0.066666667
93,109,4,9,,0
69,78,0,0,,0
1029,2532,0,0,,0.2
67,210,0,0,,0
969,829,1,1,,0
1148,1946,0,0,,0.5
669,697,2,6,,0.4
2,2,0,0,,0
90643,80858,2,7,,0.5
12,245,0,0,,0.454545455
969,829,0,0,,0
1279,1827,1,15,,0.227272727
5249,4856,0,0,,0.260606061
931,1471,1,1,,0.4
13201,1699,59,384,,0.033333333
2,13,0,0,,0
68,176,0,0,,0
0,0,0,0,,0
94659,1893,4,26,,0.625
58238,573,98,388,,0.375
461,199,1,0,,0.25
298,2357,0,0,,0.25
305,227,0,1,,0.454545455
2,65,0,0,,0
5096,5018,0,0,,0.454545455
1242,128,3,3,,0.066666667
486,1013,0,0,,0.066666667
24128,14474,0,3,,0
8736,8695,0,1,,0.55
27,158,0,0,,0
15,0,0,0,,0.311111111
53,81,0,0,,0.75
469,1308,0,4,,0.9
